"class","Aspect_30m.tif","Curvature_30m.tif","Dis2Roads_30m.tif","Dis2stream_30m.tif","Elevation_30m.tif","Geomorphology_30m.tif","Lithology_30m.tif","LULC_30m.tif","Rainfall_30m.tif","Slope_30m.tif","Soil_30m.tif","SPI_30m.tif","Stream_Density_30m.tif","TWI_30m.tif"
1,281.309936523438,0.111111111938953,2013.57885742188,450.998901367188,40,1,1,1,1201.45349121094,11.3762731552124,3695,-10.5834665298462,1401.18908691406,11.3762731552124
1,168.690063476562,0.111111111938953,1800.99975585938,630,40,2,1,5,1256.12927246094,10.4859113693237,3695,-2.25015735626221,514.796752929688,10.4859113693237
0,263.659820556641,0.111111111938953,2643.06640625,108.166542053223,36,1,1,5,1188.158203125,14.3928422927856,3743,-2.17981839179993,1790.06323242188,14.3928422927856
0,65.2248611450195,0.222222223877907,254.558441162109,67.0820388793945,45,1,1,5,1224.57189941406,4.72311019897461,3808,-9.58081150054932,918.3310546875,4.72311019897461
1,146.309936523438,0.111111111938953,948.683288574219,456.946380615234,41,3,4,5,1177.95141601562,7.21148490905762,3808,-10.9135360717773,1415.90563964844,7.21148490905762
1,161.565048217773,-0.111111111938953,655.209899902344,900,40,2,1,6,1241.53820800781,NA,3695,-2.1969211101532,1458.4033203125,NA
0,315,-0.222222223877907,3632.3544921875,600.74951171875,39,1,1,5,1228.94055175781,9.98815059661865,3808,-11.7675514221191,1708.59362792969,9.98815059661865
0,254.744888305664,0.111111111938953,1064.048828125,84.8528137207031,38,1,1,5,1217.56640625,18.4287967681885,3695,-2.46951484680176,1224.72937011719,18.4287967681885
1,272.489562988281,0.111111111938953,30,1113.23852539062,43,3,4,7,1171.99291992188,6.8922758102417,3808,-9.79386806488037,1052.06848144531,6.8922758102417
1,45,0.222222223877907,6162.86474609375,271.661560058594,39,1,1,1,1208.03662109375,10.5351438522339,3695,-2.25349092483521,1036.42199707031,10.5351438522339
1,18.4349479675293,0.333333343267441,953.414916992188,852.76025390625,37,1,1,5,1256.7138671875,6.34015846252441,3808,-10.6527242660522,434.502838134766,6.34015846252441
1,39.2894058227539,0.111111111938953,1277.38012695312,1950,37,2,1,5,1246.32092285156,6.73854780197144,3682,-2.25659036636353,0,6.73854780197144
1,270,-2.22222232818604,1141.57788085938,997.246215820312,39,6,4,8,1207.1494140625,NA,3808,-1.84366297721863,394.706146240234,NA
0,129.805572509766,-0.333333343267441,30,67.0820388793945,41,1,1,7,1178.63415527344,7.30454921722412,3808,-10.1716632843018,1246.55603027344,7.30454921722412
1,41.6335372924805,0.777777791023254,657.951354980469,108.166542053223,44,1,1,5,1244.06176757812,5.28367233276367,3695,-9.74986457824707,715.031555175781,5.28367233276367
0,116.565048217773,0.111111111938953,1006.23059082031,818.840637207031,37,1,1,5,1219.59875488281,9.24165821075439,3743,0.731501162052155,3270.4228515625,9.24165821075439
0,270,-0.222222223877907,134.164077758789,662.7216796875,38,1,1,5,1229.49169921875,16.6408557891846,3808,-1.82789063453674,535.749572753906,16.6408557891846
0,98.1301040649414,0.222222223877907,794.292114257812,120,38,1,1,5,1226.46508789062,9.25691699981689,3808,-2.63774919509888,1833.48266601562,9.25691699981689
0,348.690063476562,1,5957.02099609375,606.712463378906,38,3,4,5,1193.58752441406,10.1707487106323,3743,-2.25015735626221,540.655090332031,10.1707487106323
0,246.801406860352,0.111111111938953,1615.54943847656,745.1845703125,36,1,1,5,1229.19360351562,7.69821500778198,3808,-2.34449863433838,971.161254882812,7.69821500778198
0,333.434936523438,-0.222222223877907,597.745788574219,550.726806640625,37,1,1,5,1225.83447265625,9.19032192230225,3808,-11.3580436706543,1325.97216796875,9.19032192230225
1,225,0,3622.181640625,3570,41,2,1,5,1252.36157226562,9.08100509643555,3695,-12.3393421173096,0,9.08100509643555
0,270,-0.222222223877907,3810.82666015625,615.548522949219,41,1,1,7,1211.60437011719,11.1585111618042,3743,-2.29781937599182,1773.14038085938,11.1585111618042
0,251.565048217773,-0.333333343267441,3552.9423828125,403.608734130859,39,3,4,5,1215.04846191406,9.52282333374023,3743,-4.12823057174683,860.460083007812,9.52282333374023
1,45,0.444444447755814,836.779541015625,108.166542053223,38,2,4,5,1241.52990722656,9.50290012359619,3682,-11.4060907363892,994.385681152344,9.50290012359619
1,135,-0.111111111938953,2115.5849609375,379.473327636719,36,3,4,5,1192.36120605469,10.8466968536377,3743,-1.24020040035248,2211.02514648438,10.8466968536377
1,288.434936523438,0.222222223877907,1266.05688476562,2588.0107421875,38,1,4,5,1277.09899902344,9.5251932144165,3682,-3.74396944046021,0,9.5251932144165
0,32.47119140625,-0.333333343267441,524.78564453125,429.534637451172,39,1,1,7,1187.33569335938,7.31420278549194,3808,-0.954023540019989,1033.29626464844,7.31420278549194
0,111.03751373291,0.444444447755814,900,492.036590576172,44,1,1,5,1174.44604492188,5.71686601638794,3808,-10.2828664779663,1153.81262207031,5.71686601638794
0,333.434936523438,0.333333343267441,4986.23095703125,1656.53247070312,38,3,4,5,1266.2001953125,6.78915977478027,3808,-11.3580436706543,13.3137435913086,6.78915977478027
1,18.4349479675293,-0.111111111938953,510.881591796875,752.396179199219,40,1,1,5,1282.12939453125,11.6874532699585,3682,-1.23880255222321,528.842895507812,11.6874532699585
0,90,0,2542.75439453125,534.134826660156,41,1,1,2,1231.86865234375,9.51736736297607,3808,-12.0620527267456,1033.99194335938,9.51736736297607
1,239.036239624023,0.111111111938953,424.264068603516,67.0820388793945,40,1,1,5,1259.11218261719,6.33444786071777,3682,-11.1129665374756,1261.38012695312,6.33444786071777
1,276.340179443359,0.111111111938953,268.328155517578,210,45,2,1,5,1208.79736328125,5.8070592880249,3695,-10.697211265564,2061.21215820312,5.8070592880249
1,153.434951782227,0,308.868896484375,2257.1884765625,44,1,1,5,1289.89599609375,5.29414510726929,3682,-10.3191232681274,0,5.29414510726929
0,-1,-0.111111111938953,1932.38195800781,2375.87890625,33,4,4,5,1181.27099609375,12.8211793899536,3808,-3.96326375007629,0,12.8211793899536
1,0,0.333333343267441,750,540,43,2,1,5,1227.28784179688,7.81249380111694,3695,-3.9064576625824,700.921142578125,7.81249380111694
0,180,-0.222222223877907,174.928558349609,456.946380615234,36,1,1,5,1230.40319824219,8.8182430267334,3808,-1.98675358295441,3860.19067382812,8.8182430267334
1,329.036254882812,-0.333333343267441,2589.9228515625,335.410186767578,36,3,4,5,1192.76879882812,8.66330432891846,3743,-4.20421171188354,1929.40368652344,8.66330432891846
1,180,0.222222223877907,445.982055664062,296.98486328125,44,2,1,5,1228.5,6.61647891998291,3695,-11.4595346450806,2345.14282226562,6.61647891998291
0,116.565048217773,-0.222222223877907,465.725250244141,408.044128417969,39,1,1,5,1174.80163574219,5.94493293762207,3808,-4.4492883682251,1338.75329589844,5.94493293762207
1,18.4349479675293,-0.333333343267441,979.489685058594,2071.95556640625,42,2,4,5,1187.02868652344,9.94344615936279,3808,-11.6697025299072,0,9.94344615936279
1,26.5650501251221,0.222222223877907,5136.92529296875,1800,35,3,4,5,1187.099609375,NA,3743,-11.3580436706543,0,NA
0,35.5376777648926,-0.444444447755814,182.482879638672,488.364624023438,40,1,1,5,1235.7880859375,6.52668952941895,3808,-10.7461671829224,1072.99658203125,6.52668952941895
1,176.185928344727,-0.222222223877907,3111.91259765625,60,41,4,1,5,1204.15673828125,7.68162202835083,3695,-10.2088575363159,1595.24975585938,7.68162202835083
0,251.565048217773,0.222222223877907,7447.31494140625,1555.66711425781,39,3,4,5,1194.46838378906,10.3330173492432,3743,-11.6697025299072,71.1757354736328,10.3330173492432
0,14.0362424850464,0.222222223877907,3533.51098632812,789.1767578125,38,1,1,5,1214.99658203125,9.03103256225586,3695,-2.77970862388611,1428.29467773438,9.03103256225586
0,53.1301002502441,0.555555582046509,268.328155517578,390,38,1,1,5,1217.64782714844,10.6544408798218,3695,-2.08487987518311,1256.63464355469,10.6544408798218
1,322.125030517578,-0.444444447755814,161.554946899414,2715.2900390625,40,2,1,5,1225.95983886719,7.50310802459717,3695,-3.56746101379395,0,7.50310802459717
1,270,-0.111111111938953,2188.35546875,390,36,1,1,5,1229.28515625,10.4673089981079,3808,-3.16523551940918,980.446838378906,10.4673089981079
1,288.434936523438,-0.555555582046509,90,468.614990234375,39,2,4,5,1266.83215332031,10.45924949646,3682,-3.74396944046021,561.372009277344,10.45924949646
1,225,-0.222222223877907,1032.27905273438,420,39,1,1,5,1214.44885253906,10.8651342391968,3808,-11.141206741333,2320.33081054688,10.8651342391968
0,225,0.333333343267441,2363.15478515625,684.105224609375,40,1,1,7,1194.62915039062,13.4912118911743,3808,-2.62381386756897,1234.35095214844,13.4912118911743
0,150.945388793945,-0.777777791023254,1146.29833984375,1922.10827636719,41,1,1,5,1224.71447753906,8.9601526260376,65535,-10.5743274688721,0,8.9601526260376
0,232.125015258789,0.222222223877907,30,295.465728759766,41,1,1,7,1229.04809570312,5.57673740386963,3808,-10.4762153625488,1396.38000488281,5.57673740386963
0,29.0546035766602,-0.222222223877907,1135.64953613281,492.036590576172,37,1,1,5,1224.42224121094,13.1451587677002,3808,1.64663875102997,1262.19421386719,13.1451587677002
0,90,-0.444444447755814,690,268.328155517578,39,1,1,5,1206.97448730469,9.0724925994873,3695,-1.34526121616364,1113.43798828125,9.0724925994873
1,243.434951782227,0.444444447755814,2767.9775390625,300,36,1,1,5,1251.74719238281,14.3627109527588,3808,-0.98452091217041,1699.72973632812,14.3627109527588
1,324.462310791016,-0.222222223877907,67.0820388793945,524.78564453125,38,2,1,5,1240.15454101562,16.3525619506836,3695,0.957386434078217,950.763854980469,16.3525619506836
1,180,-0.111111111938953,1282.65344238281,300,38,3,1,5,1228.4609375,8.48671722412109,3682,-2.3544442653656,1451.154296875,8.48671722412109
0,108.434951782227,-0.111111111938953,1718.13854980469,300,41,3,4,6,1257.20202636719,6.91085004806519,3682,-10.6527242660522,2627.68139648438,6.91085004806519
0,18.4349479675293,-0.222222223877907,530.754150390625,930,42,1,1,5,1221.90258789062,11.7520618438721,3695,-11.6697025299072,190.670516967773,11.7520618438721
0,153.434951782227,0.444444447755814,2413.64868164062,67.0820388793945,38,1,1,5,1190.89929199219,6.57054233551025,3743,-11.3580436706543,1748.56323242188,6.57054233551025
1,350.537689208984,-0.111111111938953,268.328155517578,1214.90734863281,39,2,1,5,1239.93176269531,6.48130083084106,3682,-2.1384654045105,557.327331542969,6.48130083084106
1,270,0.222222223877907,1549.87097167969,30,37,1,1,5,1276.47314453125,9.53102588653564,3682,-3.48488616943359,778.15625,9.53102588653564
0,66.8014068603516,-0.111111111938953,189.736663818359,375.89892578125,37,3,1,5,1230.89233398438,7.21722269058228,3808,-10.861891746521,2006.03686523438,7.21722269058228
0,127.874984741211,-0.444444447755814,7441.51171875,1465.09387207031,39,3,4,5,1194.80908203125,8.60947418212891,3743,-2.87481355667114,85.288444519043,8.60947418212891
1,45,-0.333333343267441,607.453674316406,30,39,2,1,6,1244.58422851562,11.8569231033325,3695,-3.33064651489258,1219.57482910156,11.8569231033325
0,60.9453964233398,0.444444447755814,1668.17260742188,618.4658203125,46,1,1,2,1227.91015625,6.08677816390991,3808,-10.5743274688721,1348.87463378906,6.08677816390991
1,32.47119140625,1,2772.52587890625,3153.5693359375,37,2,1,8,1257.02111816406,11.6679544448853,3682,-2.74536657333374,0,11.6679544448853
1,171.869903564453,-0.111111111938953,1500,1757.75427246094,38,2,1,5,1247.96179199219,7.03199863433838,3808,-10.9320487976074,0.0631339251995087,7.03199863433838
0,248.198593139648,0,442.944702148438,0,38,1,1,5,1235.27880859375,17.0776748657227,3695,3.58975434303284,1703.51733398438,17.0776748657227
1,24.4439544677734,-0.333333343267441,732.393310546875,42.4264068603516,36,1,1,5,1229.6953125,16.2478618621826,3808,-10.4202709197998,1693.06860351562,16.2478618621826
1,45,-0.111111111938953,1138.419921875,254.558441162109,42,2,1,5,1213.19909667969,10.4720439910889,3695,-11.4060907363892,1118.09155273438,10.4720439910889
1,26.5650501251221,-0.333333343267441,3183.11157226562,635.688598632812,41,1,1,5,1196.53247070312,10.2450618743896,3808,-10.7089977264404,2192.13354492188,10.2450618743896
0,281.309936523438,-0.111111111938953,0,785.175109863281,40,1,1,7,1210.27624511719,12.5383415222168,3808,-11.2374792098999,1605.23547363281,12.5383415222168
0,15.9453954696655,0.333333343267441,60,593.9697265625,42,1,1,7,1223.7392578125,6.97851037979126,3808,-10.2398719787598,732.858154296875,6.97851037979126
1,293.198577880859,0.222222223877907,1761.84558105469,624.259582519531,40,3,4,5,1221.88354492188,8.78719806671143,3808,-10.861891746521,1189.10974121094,8.78719806671143
0,28.3007545471191,0,642.028015136719,241.867736816406,37,1,1,5,1229.31176757812,6.07327127456665,3808,-10.22633934021,1527.57666015625,6.07327127456665
1,191.309936523438,0.222222223877907,1341.64074707031,611.88232421875,41,1,1,1,1197.078125,8.46979904174805,3808,-3.63607692718506,1468.55554199219,8.46979904174805
0,135,0.555555582046509,3770.58349609375,1143.54711914062,41,2,1,5,1265.11840820312,12.4377508163452,3695,-1.27941966056824,311.511474609375,12.4377508163452
0,324.462310791016,0.222222223877907,3057.64624023438,494.772674560547,40,1,1,5,1225.59875488281,10.4759855270386,3695,-10.7461671829224,1400.71179199219,10.4759855270386
0,-1,-0.555555582046509,1194.36169433594,201.246124267578,36,1,1,5,1230.97058105469,13.3464698791504,3808,-1.98049426078796,2224.2822265625,13.3464698791504
0,130.601287841797,0.777777791023254,120,1173.45642089844,41,1,1,2,1187.15307617188,7.33806896209717,3808,-2.40891861915588,633.578369140625,7.33806896209717
0,258.690063476562,0.222222223877907,212.132034301758,90,38,1,1,5,1246.63635253906,11.7482557296753,3695,-0.34347078204155,501.865936279297,11.7482557296753
0,341.565063476562,-0.222222223877907,785.175109863281,684.105224609375,37,1,1,5,1229.64367675781,9.37595367431641,3808,-1.93189418315887,662.697143554688,9.37595367431641
0,329.036254882812,0.222222223877907,655.209899902344,90,36,1,4,5,1228.70837402344,13.5879383087158,3808,-10.4544801712036,1299.86694335938,13.5879383087158
0,156.801406860352,-1,5009.19140625,1320,39,3,4,5,1212.04870605469,9.24373245239258,3743,-2.16221046447754,323.178344726562,9.24373245239258
1,0,0.333333343267441,6105.93994140625,90,36,1,1,1,1209.26208496094,14.039722442627,3695,-2.79198908805847,1539.89953613281,14.039722442627
0,23.1985893249512,-0.666666686534882,3054.70141601562,766.615966796875,38,1,1,5,1228.47436523438,8.89851188659668,3743,-10.861891746521,664.062805175781,8.89851188659668
0,123.690071105957,-0.666666686534882,531.601379394531,931.450500488281,40,1,1,5,1189.60266113281,10.3743658065796,3695,-1.607794880867,1021.02685546875,10.3743658065796
0,0,-0.555555582046509,30,90,38,1,1,5,1232.72473144531,13.8126668930054,3808,-3.69351816177368,2135.345703125,13.8126668930054
1,8.13010120391846,-0.555555582046509,300,1675.97729492188,40,2,1,5,1271.58850097656,6.6318826675415,3682,-4.02329397201538,286.653869628906,6.6318826675415
0,270,0.111111111938953,218.403289794922,674.166137695312,40,1,1,5,1203.64050292969,6.34062480926514,3808,-3.20824408531189,1165.39672851562,6.34062480926514
0,77.0053863525391,0.333333343267441,169.705627441406,474.341644287109,38,1,1,7,1176.76928710938,11.2532224655151,3808,-10.3245296478271,600.464965820312,11.2532224655151
0,124.695152282715,0.222222223877907,2324.17724609375,313.209197998047,38,3,1,7,1212.11010742188,6.68527412414551,3743,-2.55846405029297,2332.17700195312,6.68527412414551
1,120.963760375977,-0.111111111938953,1838.09680175781,182.482879638672,39,1,1,5,1275.22998046875,6.48997688293457,3682,-11.1129665374756,967.391479492188,6.48997688293457
1,240.945404052734,0,480,308.868896484375,39,1,1,5,1186.94189453125,11.7021331787109,3808,-2.28002786636353,942.659484863281,11.7021331787109
0,299.054595947266,0.222222223877907,5904.51513671875,806.101745605469,42,1,1,7,1205.90979003906,6.59801149368286,3695,-3.66557264328003,898.816284179688,6.59801149368286
1,288.434936523438,-0.222222223877907,1474.88977050781,1772.79443359375,36,2,1,5,1247.3623046875,8.95006847381592,3808,-1.15100240707397,0,8.95006847381592
1,6.34019088745117,0.111111111938953,2696.1640625,296.98486328125,36,1,1,5,1230.42443847656,8.03300285339355,3808,-1.84340333938599,1121.84838867188,8.03300285339355
0,296.565063476562,0.444444447755814,1020,150,37,1,1,5,1226.32348632812,9.45710754394531,3808,-2.37072134017944,2103.44799804688,9.45710754394531
0,108.434951782227,-0.555555582046509,362.491394042969,468.614990234375,40,1,1,5,1220.76196289062,10.0971126556396,3808,-11.0369853973389,407.853149414062,10.0971126556396
0,270,0.222222223877907,674.166137695312,2018.04357910156,34,6,4,1,1179.03332519531,12.2567224502563,3808,-3.07473039627075,0,12.2567224502563
1,255.963760375977,-0.111111111938953,750,180,39,1,1,5,1199.38732910156,9.64276027679443,3695,-10.7864093780518,2295.0517578125,9.64276027679443
0,170.537673950195,0.333333343267441,450,600.74951171875,41,1,1,7,1243.93859863281,7.96928405761719,65535,-2.8123037815094,487.966156005859,7.96928405761719
1,116.565048217773,-0.222222223877907,865.332336425781,408.044128417969,37,1,1,5,1247.78125,12.8163003921509,3808,-11.3580436706543,1511.88684082031,12.8163003921509
1,225,-0.222222223877907,2648.50903320312,42.4264068603516,39,1,1,5,1227.58264160156,12.5965986251831,3695,-3.13450622558594,1383.39318847656,12.5965986251831
1,304.380340576172,0,573.149169921875,234.307495117188,41,6,4,5,1234.31579589844,4.84198427200317,3682,-9.79386806488037,907.964965820312,4.84198427200317
0,78.690071105957,0,1682.40893554688,424.264068603516,38,1,1,5,1207.02270507812,14.2559776306152,3808,-1.93173778057098,2470.76098632812,14.2559776306152
0,315,0.111111111938953,4978.55419921875,212.132034301758,41,1,1,5,1204.67443847656,7.11118316650391,3695,-10.9320487976074,1667.84057617188,7.11118316650391
0,326.309936523438,-0.222222223877907,180,1336.60021972656,39,2,1,5,1269.23400878906,10.8385725021362,3682,0.460138559341431,704.693237304688,10.8385725021362
1,135,0.222222223877907,330,2969.84838867188,38,1,1,5,1301.01635742188,15.1282005310059,3682,-0.30866551399231,0,15.1282005310059
1,98.1301040649414,0.222222223877907,4187.66064453125,90,37,3,1,5,1228.61010742188,9.4287748336792,3743,-10.2681121826172,1557.07177734375,9.4287748336792
1,59.0362434387207,0,1363.59814453125,403.608734130859,34,1,1,5,1235.35656738281,12.9915571212769,3808,0.213641434907913,1497.21374511719,12.9915571212769
1,161.565048217773,0,3818.49438476562,1622.498046875,41,2,1,5,1259.06164550781,14.2443561553955,3695,1.67998552322388,43.0070381164551,14.2443561553955
1,45,-0.111111111938953,1295.5693359375,30,32,3,4,4,1209.67114257812,13.8762273788452,3808,-0.834427058696747,1306.37353515625,13.8762273788452
0,210.963760375977,-0.333333343267441,3783.45092773438,870,41,1,1,7,1204.78137207031,5.93774652481079,3743,-11.1129665374756,1249.34033203125,5.93774652481079
0,304.380340576172,-0.444444447755814,305.941162109375,90,40,1,1,5,1222.56921386719,6.10061311721802,3808,-2.88511300086975,1330.85913085938,6.10061311721802
1,71.5650482177734,0.333333343267441,657.951354980469,1410.31909179688,40,1,1,5,1294.50744628906,12.5479784011841,3682,-11.6697025299072,42.4907684326172,12.5479784011841
1,145.304840087891,-0.222222223877907,551.543273925781,1831.72045898438,42,1,1,1,1186.43371582031,5.44256639480591,65535,-10.1598663330078,0,5.44256639480591
1,0,-0.222222223877907,295.465728759766,60,41,1,1,5,1192.82836914062,7.32301330566406,3808,-12.0620527267456,1385.54235839844,7.32301330566406
0,288.434936523438,0.111111111938953,30,713.091857910156,40,1,1,7,1221.58959960938,6.25534820556641,3695,-3.43558287620544,363.762481689453,6.25534820556641
0,40.6012954711914,0.444444447755814,1402.64038085938,2250.7998046875,40,1,1,5,1234.98303222656,13.6941986083984,3695,-2.40891861915588,0,13.6941986083984
1,116.565048217773,0.444444447755814,1435.61828613281,300,38,2,1,5,1244.86853027344,12.0664052963257,3682,-4.4492883682251,1257.47290039062,12.0664052963257
0,71.5650482177734,-0.222222223877907,1171.53747558594,210,38,1,1,5,1224.81311035156,6.8809118270874,3808,-11.6697025299072,1164.27709960938,6.8809118270874
1,23.1985893249512,-0.111111111938953,934.344665527344,3182.97021484375,39,2,1,5,1230.49841308594,10.2591552734375,3695,0.737220585346222,0,10.2591552734375
1,135,-0.444444447755814,1050,1797.99890136719,37,2,1,5,1244.67150878906,13.8498239517212,3682,0.738111913204193,0,13.8498239517212
0,315,0.222222223877907,915.860229492188,30,37,1,1,5,1229.06115722656,14.9169931411743,3808,-2.37480664253235,1128.74377441406,14.9169931411743
0,180,-0.111111111938953,2238.77197265625,283.019439697266,37,1,1,5,1229.3583984375,10.1097898483276,3808,1.7210990190506,1272.53747558594,10.1097898483276
1,0,0,240,1015.13543701172,39,1,1,5,1264.50256347656,7.948410987854,3682,-4.55078029632568,299.6904296875,7.948410987854
1,341.565063476562,0.333333343267441,210,496.588348388672,36,1,1,5,1236.03662109375,8.61497592926025,3808,-11.6697025299072,2477.15161132812,8.61497592926025
0,155.556045532227,-0.111111111938953,3107.42651367188,318.904388427734,39,3,1,7,1225.06787109375,6.93727588653564,3743,-10.4202709197998,1827.96398925781,6.93727588653564
1,71.5650482177734,0.111111111938953,1050.42846679688,480,37,2,1,5,1231.53833007812,11.8599100112915,3695,-3.43558287620544,458.901611328125,11.8599100112915
1,84.8055725097656,-0.333333343267441,1580.91748046875,94.8683319091797,40,1,1,5,1200.41638183594,6.21617460250854,3808,-2.90538215637207,1027.21875,6.21617460250854
1,135,0.111111111938953,1361.94714355469,228.473190307617,38,1,1,5,1227.75402832031,9.81130886077881,3808,-11.7675514221191,1043.59301757812,9.81130886077881
1,18.4349479675293,-0.333333343267441,606.712463378906,540,39,2,1,5,1237.55407714844,8.07036209106445,3682,-11.0369853973389,1121.82861328125,8.07036209106445
0,206.565048217773,0.222222223877907,1080,283.019439697266,41,1,1,5,1194.50024414062,8.75335311889648,3808,-10.7089977264404,1211.556640625,8.75335311889648
1,-1,0.222222223877907,1030.97045898438,647.611022949219,32,6,4,8,1210.15368652344,13.0583381652832,3808,-4.19963836669922,978.824401855469,13.0583381652832
0,11.3099317550659,0.444444447755814,189.736663818359,540.832702636719,39,2,1,7,1238.54846191406,5.1503472328186,3808,-11.2374792098999,623.621398925781,5.1503472328186
1,45,-0.666666686534882,2988.27709960938,30,32,3,4,8,1261.296875,9.42239379882812,3808,3.24623489379883,570.122375488281,9.42239379882812
1,45,0.777777791023254,593.9697265625,134.164077758789,37,1,1,5,1291.86254882812,11.2516841888428,3682,1.74796497821808,287.181243896484,11.2516841888428
0,156.801406860352,0.111111111938953,169.705627441406,0,38,1,1,5,1243.26281738281,13.4721326828003,3695,-3.26048946380615,665.355041503906,13.4721326828003
1,126.869895935059,0.666666686534882,1840.54345703125,323.109893798828,41,1,1,7,1263.6171875,6.0998387336731,3682,-10.6022729873657,1318.96923828125,6.0998387336731
1,135,1,1606.05102539062,313.209197998047,39,3,4,5,1177.99279785156,9.23940849304199,3808,-11.141206741333,1220.02258300781,9.23940849304199
0,90,0.666666686534882,1854.42712402344,742.765075683594,44,1,1,7,1232.46740722656,6.2673807144165,3695,-11.4595346450806,1299.4501953125,6.2673807144165
1,68.1985931396484,0.333333343267441,1728.84350585938,30,31,1,1,5,1230.75366210938,10.5599088668823,3808,-1.5437114238739,2039.36779785156,10.5599088668823
0,153.434951782227,-0.111111111938953,3985.59912109375,859.069274902344,40,1,1,5,1217.79907226562,10.8763580322266,3695,-2.8406503200531,1123.49914550781,10.8763580322266
0,225,-0.111111111938953,632.850708007812,67.0820388793945,35,1,1,5,1233.18359375,NA,3808,-2.84690737724304,1386.66076660156,NA
0,333.434936523438,-0.111111111938953,2226.07275390625,1895.94299316406,43,3,4,5,1218.46630859375,6.43026971817017,3743,-10.7089977264404,0,6.43026971817017
1,270,0,494.772674560547,120,40,1,1,5,1184.90222167969,12.1951589584351,3808,-4.55078029632568,1461.33276367188,12.1951589584351
0,18.4349479675293,0,0,201.246124267578,41,1,1,7,1233.283203125,6.15677452087402,3808,-10.3760671615601,2137.94482421875,6.15677452087402
0,53.1301002502441,0.222222223877907,3673.25463867188,210,37,1,1,5,1231.39892578125,11.7016410827637,3808,-3.69351816177368,862.336669921875,11.7016410827637
0,0,0.111111111938953,994.08251953125,318.904388427734,38,1,1,5,1226.51159667969,14.3026189804077,3808,0.287386298179626,2079.20629882812,14.3026189804077
0,68.9624862670898,0,2656.48266601562,597.745788574219,40,1,1,5,1203.783203125,6.17656469345093,3743,-2.27616548538208,1435.56066894531,6.17656469345093
1,23.1985893249512,-0.222222223877907,849.588134765625,402.492248535156,42,1,1,5,1183.20288085938,8.64486312866211,3808,-3.95313692092896,1709.45178222656,8.64486312866211
1,300.963745117188,0.666666686534882,730.547729492188,577.0615234375,38,1,1,5,1199.39697265625,14.5178384780884,3695,-1.56608247756958,1722.982421875,14.5178384780884
1,45,0.333333343267441,2466.029296875,713.091857910156,40,1,1,5,1203.17687988281,8.71315383911133,3695,-11.4060907363892,1727.90295410156,8.71315383911133
0,276.340179443359,-0.444444447755814,3654.83251953125,457.930114746094,42,1,1,5,1218.51000976562,5.94265460968018,3695,-10.697211265564,1535.97045898438,5.94265460968018
0,7.12501573562622,0,0,540,41,1,1,5,1226.44653320312,6.44142055511475,3695,-3.23205947875977,1169.15625,6.44142055511475
0,246.801406860352,-0.333333343267441,4611.0302734375,270,37,3,4,5,1191.23864746094,8.26547145843506,3743,-1.65145134925842,1289.79248046875,8.26547145843506
1,23.1985893249512,-0.111111111938953,284.60498046875,969.329650878906,41,2,1,5,1226.96813964844,11.7124099731445,3695,-2.85519099235535,653.958190917969,11.7124099731445
0,8.13010120391846,-0.555555582046509,516.139526367188,212.132034301758,39,1,1,5,1219.72729492188,12.6363306045532,3808,-10.9320487976074,3959.34887695312,12.6363306045532
1,206.565048217773,0.333333343267441,5498.1904296875,1002.646484375,38,3,4,5,1230.31420898438,6.78774452209473,3743,-11.3580436706543,979.418579101562,6.78774452209473
0,206.565048217773,-0.222222223877907,360,408.044128417969,41,1,1,5,1221.794921875,6.42758321762085,3808,-10.7089977264404,900.744689941406,6.42758321762085
1,171.869903564453,1.11111116409302,2646.9794921875,120,39,2,1,5,1253.34326171875,7.08819818496704,3682,-10.9320487976074,1434.45104980469,7.08819818496704
1,78.690071105957,0.111111111938953,1574.35705566406,764.852905273438,39,2,1,5,1240.04418945312,11.6888809204102,3695,-1.2851539850235,301.888824462891,11.6888809204102
0,28.3007545471191,-0.111111111938953,30,90,38,1,1,5,1192.66015625,10.9173812866211,3808,-1.70894646644592,1665.08178710938,10.9173812866211
1,188.130096435547,-0.222222223877907,902.496520996094,660.681457519531,37,1,1,5,1250.8837890625,11.239408493042,3682,-1.75071907043457,923.857788085938,11.239408493042
1,126.253837585449,-0.222222223877907,842.14013671875,212.132034301758,38,1,1,5,1183.27783203125,11.2889432907104,3808,0.817996382713318,1407.26220703125,11.2889432907104
1,71.5650482177734,0,1520.85498046875,30,37,2,1,5,1241.57727050781,5.43480443954468,3682,-0.651057124137878,1497.2265625,5.43480443954468
1,198.434951782227,-0.444444447755814,725.603210449219,30,43,3,4,5,1176.65246582031,5.68380689620972,3808,-10.6527242660522,841.247314453125,5.68380689620972
1,45,0,180,84.8528137207031,37,2,1,5,1241.86791992188,11.9104080200195,3695,-1.37858974933624,1127.09985351562,11.9104080200195
1,220.601303100586,0.222222223877907,192.093734741211,0,40,1,1,5,1187.62878417969,14.3035230636597,3808,-10.0103206634521,1139.85717773438,14.3035230636597
0,12.9946165084839,-0.222222223877907,1176.1376953125,30,38,1,1,5,1225.1533203125,7.63960456848145,3808,-2.31782865524292,1851.33178710938,7.63960456848145
0,0,-0.111111111938953,180,394.58837890625,39,1,1,5,1221.43298339844,11.8403253555298,3808,-2.94214200973511,861.160339355469,11.8403253555298
